id,x,y,kde
14090,75.73644,68.480606
17278,-19.553299,6.5136857
10581,57.20028,28.221395
12112,99.30941,121.964516
1461,38.404083,169.2881
12778,-147.17715,48.891006
7570,-115.82134,-140.70665
15175,76.34277,97.945145
4780,-44.267532,-123.88064
12509,-190.1037,64.757545
11377,-112.404884,-39.694717
18879,49.047035,-30.682856
9490,-9.970529,-184.22635
9527,-6.3438206,-192.52032
11070,102.16631,-3.2133665
17302,178.72491,3.1339984
20557,-42.801853,60.799324
568,36.746418,195.81091
208,31.216505,172.62355
19114,-119.12128,-29.207062
18985,-0.01517925,-45.84284
18990,45.208282,-95.37145
4792,-23.99286,-181.17429
13278,-169.23569,-7.181656
17154,116.0571,-143.08878
9498,-92.139885,-56.841824
4550,104.22407,44.63298
14133,12.775976,24.958742
19075,114.2185,-152.44379
9577,-10.774449,-179.99289
19073,154.18762,54.79923
3741,-124.544685,-8.657141
13005,-47.445812,17.440895
17024,150.30539,57.660698
13793,73.68259,99.88016
14661,115.09197,-141.72539
10337,159.32635,22.608122
14425,-7.3512816,-85.48566
16991,-3.4045198,-39.141727
14423,88.7732,-53.125538
20101,65.73197,-59.90373
7892,18.70837,-25.811687
12659,-98.798874,89.17098
10944,-6.0822086,-103.40933
17416,-41.83961,-122.33015
5913,37.882305,174.74506
12904,-101.44543,63.201942
17653,-69.64134,-114.18785
15809,-22.371407,153.81244
11062,47.876045,-22.029736
10026,-85.47195,-107.5561
16150,-98.10446,80.85057
19631,6.8905888,25.337635
13341,164.2027,-23.637249
12847,-188.38004,65.235825
19354,36.366344,-94.13296
13504,99.03112,-25.571888
14541,159.62814,64.345695
1464,39.420704,161.29997
7672,-49.8638,-88.29999
12515,-70.63513,-7.3125863
2899,69.92746,-53.698483
10690,30.859903,73.64015
20356,68.56389,60.145172
5465,-99.61937,-22.291403
14894,131.10468,-15.851215
19080,179.5579,4.3070636
6603,86.52822,64.498886
8321,-129.83147,30.428513
17309,115.29712,-39.33237
4760,-70.47733,-113.24165
6295,84.8,81.72233
6103,76.76986,86.56073
11937,105.43892,44.429413
9468,-81.48971,-116.08395
13842,64.67406,103.740036
15422,-22.142673,151.62872
9825,-93.988525,-56.769302
17236,131.91045,-14.703639
8608,-51.674885,58.35824
3584,108.693436,-153.70435
13494,149.17142,61.103878
15286,79.84167,-82.662254
11386,41.85339,-84.94718
8409,-157.26654,120.359436
13232,-56.881462,102.015564
3475,35.232677,169.66885
14181,36.787025,143.07668
7088,28.584558,99.41269
11597,23.595318,73.64235
13845,19.498798,-48.052742
9447,-117.69654,-140.38452
2129,-31.153618,151.81088
11952,-19.037457,-37.538498
8858,-72.00325,-7.4630384
15788,-60.547474,-9.548544
15491,-146.76984,33.84911
792,22.560398,-50.38716
13004,-139.25183,102.645386
14193,12.386747,46.59174
15621,-162.81367,59.486057
7900,90.776375,40.512196
15371,-37.30536,82.4815
7908,-145.44556,-67.66255
16929,-40.612095,7.8858275
6900,-42.503365,111.27592
4268,126.10438,40.039692
19582,-112.04061,-41.494843
13930,100.26317,-76.6508
11607,139.43588,-67.95768
14688,13.035729,-52.456078
2024,78.745384,38.737617
17022,86.083435,-53.801212
14707,-14.379531,-55.45964
9292,-100.73756,-113.7229
16394,48.76895,-115.914276
15671,-39.106876,101.16585
7823,83.43437,71.698746
11840,-19.601961,-37.301605
10134,-108.21594,-134.33249
5006,158.95996,21.767937
19526,108.517136,-79.89864
13802,-51.27328,-3.2613933
13435,45.473186,-114.33888
12708,-25.455418,147.85896
12885,-50.77359,31.207653
10448,52.27028,-87.588295
20113,88.49854,72.44027
10828,65.24542,104.00647
10185,-10.699412,-183.77042
11822,106.3813,123.83616
19670,109.048164,92.8981
2929,52.2933,-87.636406
10933,23.881489,-57.38862
18716,-8.193289,-104.00313
11579,103.52409,120.039604
10004,-42.657173,-93.44699
705,-142.35995,-72.42866
15993,-118.47838,76.1202
11736,139.52167,-67.92715
12265,-18.852703,-55.022602
10843,113.50566,57.081818
10246,176.52025,5.098492
2648,139.5574,-63.60618
5739,80.820145,-14.763441
12164,80.16825,-88.85148
6757,-63.860935,16.549023
12838,-49.26737,58.07103
3720,-24.103048,20.36038
10060,-15.11904,-186.7865
3324,-92.33477,8.956202
19759,122.56144,-7.700307
19163,47.325172,-59.799988
12817,-37.81469,100.502686
11536,142.30109,-61.6107
17096,156.33986,-11.8760195
19557,17.13382,-37.504612
14579,144.26468,55.34605
6383,17.838327,-24.035337
8406,-46.52022,17.338787
11363,73.195724,-97.27429
8262,-166.0208,50.536114
8002,-4.050897,-8.944879
5645,76.2462,52.860104
17227,126.596405,39.441105
19331,158.40335,-13.15979
15014,156.765,-10.702126
4654,-78.91237,-122.65356
10299,-111.39739,-42.801323
13299,-91.30146,56.049526
186,143.59978,-56.47409
9235,36.09039,147.62277
11210,78.016136,-94.22352
8405,-57.764946,76.53303
59,93.522385,-20.646975
15139,-12.7560835,-59.00096
9978,1.7732729,-201.78647
14704,156.21736,-10.878119
2820,-125.79355,109.24533
9314,-115.47978,-125.08611
8,64.83919,-24.981709
7524,-47.92557,-94.42018
16562,12.926523,-43.951435
6995,130.71504,-61.653305
11638,19.596914,-79.69605
9644,-0.70821804,-172.68982
9277,1.3020543,-180.51564
16427,-7.750305,-103.67828
12729,-159.37097,35.01635
16612,160.5518,22.650003
13431,85.425064,48.37406
7657,-108.47625,-144.59576
11707,124.64486,62.7344
11426,126.55639,62.26766
8138,48.9672,-40.44134
13489,-108.01245,-43.04085
655,36.400173,199.6543
14444,47.369217,-107.39259
6201,-2.8428948,-88.25937
15796,-82.08113,35.24218
7578,-75.15624,-115.415825
20726,-166.74806,60.705414
803,97.107635,-152.104
11256,-144.81708,-66.38479
13009,-71.31043,24.895203
12640,-91.48925,22.225594
9609,-42.832077,-82.5619
15310,71.12201,2.9481747
17259,47.176155,-118.41965
10913,-19.699488,-37.72032
8140,-161.5997,-91.332664
843,110.68291,-144.55115
19068,66.94817,-4.6075363
10689,55.55319,-114.19906
16904,160.34732,23.55001
1273,-46.57065,87.22458
13592,126.39251,94.35331
16055,-44.561695,100.60063
11968,27.549368,94.34017
13632,-51.107346,-40.31169
12012,-16.136602,-36.14777
18467,-3.0377154,-81.06442
10860,58.994225,7.529338
20313,128.72858,-15.05369
7201,17.55408,-46.228733
13792,-19.625513,6.3420134
6200,90.860374,-21.222961
15513,-86.70716,42.210087
17484,-110.19156,-143.93657
3764,34.147373,-107.79569
8542,-79.961914,80.76142
16516,158.10393,-13.481684
7544,-101.02656,-92.121086
4010,67.04427,41.099598
12971,-110.134186,31.121746
18871,40.46707,-100.93454
9284,-116.59789,-125.49792
20693,-94.53883,58.78225
13975,70.16116,65.84917
14571,-177.56642,-56.429813
15009,154.27292,24.288101
10766,44.282288,-108.969536
13313,111.85933,-78.79329
11171,124.6964,100.42521
8267,-124.71365,69.74635
11701,30.160702,76.950516
16769,139.7598,-23.477247
16895,181.48701,2.7593796
4717,-64.582924,-81.96282
7521,-49.068344,-84.67443
7968,79.781845,-87.712494
7669,-51.567993,-94.80467
15320,85.174576,69.8786
10476,-56.359303,-34.592464
15761,-136.08885,117.1343
6380,32.008743,41.861675
19617,-56.558582,-42.029095
8361,-27.212605,151.4023
19925,96.01698,-149.40681
12282,103.48248,121.889626
11916,149.33746,-71.91297
16852,49.354965,88.290886
11126,55.83672,-110.89125
5433,-154.87735,116.66291
18740,-3.2756624,-28.817535
13283,-78.52317,41.538094
10614,43.533466,1.2049527
20523,-129.17433,35.376144
1698,25.592508,131.011
14680,138.13097,-20.66364
15569,-73.48217,27.664362
12108,2.8263237,-58.821743
10552,18.665277,-55.435814
14809,129.72098,-16.328634
8580,-138.152,105.05899
12007,105.69681,17.607622
9707,-1.5229706,-199.27965
5322,44.935608,178.49535
13153,-136.9188,3.8044574
6221,17.48266,-92.723724
14476,104.393814,-74.99008
14346,-169.40411,-47.87035
10925,45.860783,-120.60431
16831,59.736935,33.320118
16406,-45.29888,46.37423
12208,124.99414,97.243614
13761,-169.09995,-51.99381
7496,-105.53095,-129.93849
3612,55.855083,-27.860006
20649,-160.70232,37.001514
8799,-35.501144,150.74408
15344,-5.3106165,-85.68363
10484,127.40666,72.58297
7960,16.9902,-10.874956
6462,10.681008,25.33104
18607,18.897276,-79.316475
14987,19.293163,-8.12485
14338,23.615644,41.300297
1903,-87.346634,69.13063
6912,110.897545,-20.488382
9293,-72.7676,-119.98967
19974,144.0978,-21.8764
17448,-101.963425,-104.42164
9585,-115.360954,-125.47918
4795,-56.749332,-87.90987
6233,91.527115,23.67434
8555,-162.83466,58.292313
20172,18.158535,-49.718548
7738,-170.18124,-60.75092
14039,-24.749054,-50.137337
1942,-24.813389,174.4184
1462,32.782726,171.08852
10362,-173.6104,-58.998318
20029,158.07648,54.733738
1704,3.3801217,-197.67871
16201,-55.434555,-0.07648004
4719,-42.622154,-93.57316
7853,30.589169,-41.23454
12635,-126.767715,4.1942697
20447,67.15479,99.61888
6793,-104.898094,88.8827
4581,35.1161,-110.55264
16753,10.447385,29.681608
12954,-64.500305,-6.4684887
15053,20.908382,34.1503
18703,-3.492447,-44.67656
12676,-61.97748,73.48479
14504,17.233974,-61.378063
8347,-167.89116,-9.997476
20651,-142.4987,114.044266
4967,-145.1057,-60.24889
7574,-115.131165,-141.46884
9530,-10.970471,-178.27545
12090,127.77815,14.9276285
14054,167.33725,-26.850933
4631,-80.48158,-116.20741
20088,20.179232,32.72902
3320,-49.923313,108.50083
12886,-45.79815,87.428825
10754,151.57054,-70.40875
17439,-95.49711,-57.613377
15274,-153.99194,-57.598217
18606,156.13997,24.281595
5056,109.26279,41.186962
9944,-2.9011307,-188.73518
18565,155.02823,60.583298
15499,-62.29095,89.83705
9600,-51.08071,-99.31024
6118,30.332674,68.37434
12413,-38.761974,84.63897
8213,-101.15455,80.741264
3848,99.82925,-146.50577
14607,-59.75942,-50.010597
6334,27.414137,4.3881764
1677,23.228046,134.11772
7358,149.51514,55.545364
12606,-52.532444,55.377815
10310,8.469315,-30.961596
13613,81.79094,75.20432
13849,107.137726,20.631891
7344,77.70913,-36.557022
16751,111.07113,-141.4323
9552,-72.569244,-115.941124
7470,-101.89481,-83.242935
9023,-110.83651,38.20179
13405,83.65936,74.7821
16300,-134.50604,120.78802
7718,-108.967606,-134.23276
7168,61.71027,-64.09214
15578,-52.217182,52.13048
15974,-131.58406,113.29288
20671,-142.13965,31.91237
18989,27.41884,-43.60689
2554,-56.44059,-91.65288
6697,-161.31319,61.631638
8399,-36.481647,150.89459
16658,68.034164,-65.49958
14599,41.243755,-36.906605
20046,29.825434,-101.31303
17165,142.63416,-22.97843
9256,-85.61808,-107.55863
19241,91.04172,21.948324
3857,102.107124,47.49907
14180,103.87035,123.66804
7622,3.711617,-197.50627
13781,166.32764,-26.483261
6357,81.16674,69.85917
17081,22.179115,-9.877998
13982,44.756683,1.9571166
14721,-44.483425,46.746273
13257,-138.22838,104.99729
4661,-96.96668,-91.44818
20083,100.10528,-72.16535
16216,-52.00774,75.2572
9041,-127.78749,1.8724993
6594,126.84251,73.15604
19945,116.79297,-145.71565
3786,-12.645857,-176.70027
15469,-50.023655,47.00729
14624,-55.224377,-42.319004
2380,-101.693214,94.843925
16981,32.119156,94.91724
1463,33.59157,172.14844
7407,25.765993,27.691124
15473,-137.82593,4.309194
17192,46.79402,-40.091637
8771,-80.539925,68.80728
16892,30.035788,96.357735
7902,166.4239,-28.500399
15110,19.824535,-81.078926
10086,-98.95871,-77.66782
9836,-25.71787,25.594559
6710,-53.211967,95.30392
18554,-2.9605398,-38.876648
8709,-10.174494,-29.513897
7598,-110.13622,-126.0227
11349,148.70271,-30.51075
18451,-3.0702822,-38.655716
15707,-169.09879,-6.435192
12263,91.91693,-149.00134
7733,79.066414,102.17577
19480,14.824103,40.603825
15097,25.870403,30.133259
18945,84.66528,-54.56333
18612,124.799614,74.876465
8755,-137.56523,98.5206
4996,-49.274742,-80.43081
19948,103.6933,-73.886314
9751,37.19469,144.6737
18529,69.113914,102.281845
9734,-111.19679,-129.8641
12919,-42.074726,91.72114
15878,8.863701,-30.237637
12382,-107.61117,44.29818
12179,27.289963,3.7618103
8973,-88.65836,86.3796
8339,-92.6316,55.594246
704,9.90139,31.243422
12314,-125.28606,109.956764
10430,60.592113,-42.629513
12059,120.24325,-147.79892
19642,133.41853,-6.439784
6289,80.79685,-5.8465185
13673,135.88184,19.953033
8690,-160.83333,57.504623
12494,-167.59041,-5.6729116
10419,51.232616,43.56605
17071,-85.5406,15.775067
16708,105.75833,59.64589
16426,112.69971,-21.648102
10683,36.61292,10.154324
12767,-87.84582,69.52332
8793,-58.54036,96.14091
14258,-10.207053,-73.57593
7584,-120.2046,-30.044998
13621,45.390057,-40.905132
8702,-93.62541,78.67971
13123,-128.15332,76.79514
6705,-39.803585,80.21088
16730,107.2459,-138.29155
8745,-165.75269,50.119606
14088,52.60655,-28.815622
12085,101.05905,-75.66022
19333,11.373792,34.225414
6226,73.49407,15.225399
8943,-42.014393,53.077053
11090,124.19993,40.302624
19409,127.00291,92.4411
11664,-138.86676,-56.31182
16968,70.44253,94.73896
10352,14.525835,27.483253
7542,-109.690025,-125.291145
14664,-142.91524,-61.38081
15721,-190.65036,65.26585
513,88.33251,-22.467392
3588,-2.7737958,-41.74218
15452,-25.281982,25.32589
9355,-60.284798,-85.727104
10852,80.03231,64.923355
20462,80.71674,38.683197
8951,-139.22394,5.794645
1880,-95.04618,66.22238
17519,-58.299217,-82.90001
14045,78.091324,39.53754
18846,-163.35625,-87.30561
9242,-74.13277,-123.16427
17247,17.792477,21.29854
20071,79.881355,66.22794
7450,98.176155,-22.343784
11301,66.263,59.40247
14487,43.29498,-71.38999
10798,-126.360275,-8.739569
7452,101.54048,122.4834
9715,-99.04669,-79.23541
1467,31.234571,168.13206
20049,3.6646671,36.1425
17511,-47.272163,-88.453156
12341,-32.167274,151.80089
12212,-8.75137,-73.86561
12923,-61.658386,-14.94386
14516,-125.86793,-9.719699
10447,32.85599,99.05746
7956,-0.32653168,-21.688684
13003,-46.146152,95.24107
7482,-44.288902,-122.34336
19728,116.755615,-148.17201
16970,-4.4494357,-38.114075
11084,97.208855,-145.78845
10218,-87.818214,-62.994633
15128,-2.3799314,-30.208036
3597,-145.4903,-58.04986
6203,58.70056,-117.05813
16976,54.92576,-115.360596
2509,-48.19384,-82.70675
18619,141.2781,-1.2983606
13819,86.41108,99.83505
3949,55.382282,-28.920345
11176,77.755135,-90.80567
13474,-147.01726,-57.737984
12255,42.466366,-76.1315
16052,-55.584297,-6.0772223
16680,105.94918,-78.35241
1239,83.378,62.88064
6287,56.722973,30.567198
3728,24.707375,-53.935616
7247,3.977242,-7.0104465
6161,19.989826,-80.98369
12042,58.94965,39.30078
8560,-54.888817,83.03225
9572,-1.8837498,-189.60365
16059,-21.995676,149.83405
3335,-157.76901,116.368706
7025,88.09372,70.083275
7944,124.55687,102.99819
15071,28.469034,92.508545
8592,-143.24138,110.7026
3342,-77.688896,54.551846
14035,103.177124,-16.466581
6358,56.43961,-18.455873
14177,101.909676,-143.66333
19815,46.347927,-8.628616
19541,-22.810652,-11.606728
15117,48.75168,-31.375074
15467,-132.34479,32.403732
5571,-78.528046,22.712843
7309,119.27048,25.312119
9705,-2.9220428,-190.6024
13750,-62.43435,-42.423855
19249,38.45305,-105.457016
4276,-1.9003474,-8.629838
14161,154.99168,25.037584
15481,-59.64925,-5.0432935
9962,-4.8673615,-193.79308
16477,102.96342,59.37469
19108,126.76863,40.328663
19701,-2.4251986,-38.552578
1124,-32.956345,62.157604
10564,-50.913483,-87.44308
7996,-37.10741,-59.431664
14600,81.63655,76.17853
8525,-91.361015,54.662415
14643,-20.424437,12.462993
3931,125.84904,-26.926815
5961,29.385109,170.89001
11623,76.3803,98.753075
1637,45.458103,178.51282
1767,90.80342,44.11605
18475,-58.98179,-48.706257
20493,-82.38407,42.49309
12963,-156.92671,61.994392
7522,-51.292835,-89.66432
12482,-90.31121,15.651246
14306,119.59942,-24.53164
1741,-97.07962,92.158356
10288,7.27034,38.81109
16659,58.414295,79.608574
9160,-97.576096,55.424206
16123,-93.840744,80.2045
19647,132.90063,-14.375925
12339,-111.26823,29.632946
10830,82.951454,90.39635
12558,-50.156704,107.17001
20574,-96.102264,80.4332
13665,61.32466,30.201899
8563,-132.41217,104.99877
3326,-161.54576,70.341
7569,-116.448204,-138.93704
12667,-94.97828,31.206047
13904,159.2306,-11.8952
9,143.0805,-63.265846
6456,77.17354,-34.6261
10355,83.90934,-85.77987
6932,146.1006,-62.159153
9645,-12.847297,-192.22821
8657,-105.7503,4.0401244
19224,-11.154642,-72.37081
12280,-12.323093,-73.55716
2833,-89.95064,85.8609
8795,-161.16661,50.62982
9188,-46.51964,104.1058
15285,62.77699,9.66182
6220,23.135954,-41.317
9282,-92.09521,-118.424934
19783,11.299309,37.563053
9691,5.666235,-193.59473
6589,10.832287,28.8253
18714,8.69634,31.023178
5505,-98.99235,-13.502522
16497,50.370285,-41.629395
3254,-159.16519,68.78481
7881,-8.259046,-107.67651
2515,-49.778652,-86.512726
15195,106.95968,20.473083
9892,-99.22692,-112.69439
14312,68.579025,-62.154087
19751,111.179955,-78.65034
18921,48.875156,-114.64793
16245,-75.56021,79.87717
16117,-91.49547,84.124664
12574,-41.94045,103.12579
7491,-89.0442,-64.30442
14341,18.765953,-93.597084
12287,25.897795,95.949585
18875,114.38899,-60.72768
16480,4.3761644,21.03718
14510,65.90577,47.998264
18542,-2.5458803,-29.77972
18833,1.2418076,41.813637
12950,-160.94818,37.35402
10733,-172.2202,-53.860626
10545,100.4612,-16.128061
19040,111.91093,-60.961426
8456,-160.72105,37.90554
8662,-136.06595,100.5035
3554,40.62542,83.34356
18621,96.09311,-148.41278
7519,-49.241367,-88.589516
4596,22.600355,32.845474
19414,176.56456,5.4231195
10409,146.19069,56.973167
15216,48.83345,42.90282
13935,-180.96317,-54.4168
19019,66.95335,-94.01891
817,19.714373,37.866734
14522,107.61776,22.686342
18577,-58.522903,-51.20609
4982,-28.760332,24.422966
3833,102.64656,125.64769
8942,-69.02149,48.88365
15563,-126.75923,0.7535527
6795,-131.2357,98.30016
7141,46.52804,2.8108554
4307,67.02276,41.383667
16151,-52.849968,101.749245
10238,-83.799576,-111.71986
7949,47.418926,-104.125534
19206,51.878197,-106.329544
5519,-60.74393,40.537556
8932,-47.288086,35.46242
5650,70.27581,-62.49567
10160,-96.13485,42.910366
7704,-89.579605,-116.8051
9367,-59.944363,-81.97786
19738,39.555183,43.401974
18830,135.28998,52.601223
11963,104.91565,10.714968
10989,38.196705,-117.65675
4469,120.00729,-147.4369
18764,39.23935,-79.35604
7133,123.3221,72.92885
292,85.219795,-23.041325
3304,-74.52764,64.175934
281,57.81334,33.549156
13051,-67.99288,28.711798
9865,-4.6308837,-190.01451
16152,-39.38404,98.709854
14374,165.80453,-26.340288
19977,39.57033,43.402035
5457,-132.55074,45.265682
12016,154.26707,-8.534435
11300,-136.69621,-7.053499
238,92.060936,-2.611472
14864,158.7227,-72.49169
13086,-124.97209,74.72689
20553,-124.01241,80.73303
12870,-47.18138,17.491552
4496,52.448727,-25.69241
16988,126.53493,38.40635
10242,109.04744,92.89413
13330,12.219984,26.269665
1562,35.484978,199.52364
9125,-140.433,26.652168
1680,-163.5539,-12.632688
5594,-28.285585,142.53645
15411,-74.73163,79.167336
637,41.846657,179.35992
6994,167.37798,-27.995678
8575,-47.178535,35.7988
6066,45.515892,6.8667183
