RJ,5,0,0.3477889565184196
RJ,5,1,0.37870270436913883
RJ,5,2,0.18345395226479558
RJ,5,3,0.46620234950167316
RJ,5,4,0.4943292292136479
RJ,5,5,0.47398202480996904
RJ,5,6,0.02787692984207984
RJ,5,7,0.3952312567772022
RJ,5,8,0.19063194623374355
RJ,5,9,0.3967418998093071
RJ,5,10,0.11847508054406647
RJ,5,11,0.27097427041939065
RJ,5,12,0.4454679337390243
RJ,5,13,0.476793488378183
RJ,5,14,0.517515663816621
RJ,5,15,0.22786611417800506
RJ,5,16,0.4987812280480664
RJ,5,17,0.19706236557217932
RJ,5,18,0.4986466452392001
RJ,5,19,0.38119420520773634
RJ,5,20,0.5033396551039078
RJ,5,21,0.18886537126776598
RJ,5,22,0.788702062811891
RJ,5,23,1.0
RJ,5,24,1.0
RJ,5,25,0.5074534994445775
RJ,5,26,1.0
RJ,5,27,1.0
RJ,10,0,0.2964720172602247
RJ,10,1,0.4602877389805002
RJ,10,2,0.1429311269565608
RJ,10,3,0.3662448272650807
RJ,10,4,0.22814950323017752
RJ,10,5,0.3486893174705287
RJ,10,6,0.5135922050478036
RJ,10,7,0.2870182486491837
RJ,10,8,0.3719319070228869
RJ,10,9,0.567475504317527
RJ,10,10,0.2793542952461392
RJ,10,11,0.3288158433789101
RJ,10,12,0.491886035727536
RJ,10,13,0.46442769368381553
RJ,10,14,0.21911156761972342
RJ,10,15,0.04577201334430334
RJ,10,16,0.13045541628298035
RJ,10,17,0.6043620739320902
RJ,10,18,0.354135665080382
RJ,10,19,0.4756518375477753
RJ,10,20,0.1408293548385793
RJ,10,21,0.43117989572885107
RJ,10,22,0.43845599401973745
RJ,10,23,0.6363912747289645
RJ,10,24,0.3866340622952153
RJ,10,25,1.0
RJ,10,26,0.20880945426697894
RJ,10,27,1.0
RJ,15,0,0.34155866396789897
RJ,15,1,0.0186233298474183
RJ,15,2,0.1670077228719814
RJ,15,3,0.2196481699955915
RJ,15,4,0.3266880493385723
RJ,15,5,0.3141042713818229
RJ,15,6,0.5052605030550459
RJ,15,7,0.18241945503680795
RJ,15,8,0.4185589190636522
RJ,15,9,0.24413654136605314
RJ,15,10,0.2558951000633434
RJ,15,11,0.4287718732320908
RJ,15,12,0.4345142569508533
RJ,15,13,0.2157129422974596
RJ,15,14,0.2128702487370482
RJ,15,15,0.3645824711183085
RJ,15,16,0.4057661896374773
RJ,15,17,0.4653638756180843
RJ,15,18,0.17087926544938187
RJ,15,19,0.3059657049391475
RJ,15,20,0.14459985677614612
RJ,15,21,0.327622063460464
RJ,15,22,0.13005518541322278
RJ,15,23,0.7576664999237784
RJ,15,24,0.33281836455432856
RJ,15,25,0.2524664552281533
RJ,15,26,2.144800811541956
RJ,15,27,1.0
RJ,20,0,0.3031947508062813
RJ,20,1,0.4279396933325746
RJ,20,2,0.15306734614410444
RJ,20,3,0.30106386480426633
RJ,20,4,0.31935003388461314
RJ,20,5,0.2716684697584916
RJ,20,6,0.5102202074473261
RJ,20,7,0.21646144420818214
RJ,20,8,0.40309830865404717
RJ,20,9,0.18528106192242508
RJ,20,10,0.0824350249951669
RJ,20,11,0.2673430970571886
RJ,20,12,0.323149512281179
RJ,20,13,0.13053425603177468
RJ,20,14,0.18326035991602338
RJ,20,15,0.41704376532821236
RJ,20,16,0.38745228189500436
RJ,20,17,0.13819743326773545
RJ,20,18,0.6253818238390458
RJ,20,19,0.29591851483312953
RJ,20,20,0.3821152414915201
RJ,20,21,0.1986777434646961
RJ,20,22,0.3590624169285581
RJ,20,23,0.636505899202188
RJ,20,24,0.20782804070531227
RJ,20,25,0.15523749104100612
RJ,20,26,1.0
RJ,20,27,3.9995525727069015
RJ,25,0,0.2658733844019904
RJ,25,1,0.4995554229317176
RJ,25,2,0.2138357833326747
RJ,25,3,0.21415983690185864
RJ,25,4,0.06705232866696016
RJ,25,5,0.3255582295255034
RJ,25,6,0.20535794393871257
RJ,25,7,0.22254146119022955
RJ,25,8,0.470354242691511
RJ,25,9,0.1703930404193034
RJ,25,10,0.050471817093745125
RJ,25,11,0.13771906411727997
RJ,25,12,0.2929401033704752
RJ,25,13,0.19111379888475177
RJ,25,14,0.27083578713392037
RJ,25,15,0.1992302327061354
RJ,25,16,0.1675109544220867
RJ,25,17,0.3262389858611923
RJ,25,18,0.18395163886737037
RJ,25,19,0.4253267826154815
RJ,25,20,0.06493601689639085
RJ,25,21,0.4261818897933705
RJ,25,22,0.20758883958626984
RJ,25,23,0.2950091929337845
RJ,25,24,0.3557202522571236
RJ,25,25,0.24845584395846543
RJ,25,26,1.0
RJ,25,27,0.5064416762509192
RJ,30,0,0.24753694926357953
RJ,30,1,0.14713932767529203
RJ,30,2,0.19019488227684833
RJ,30,3,0.26455175995919816
RJ,30,4,0.23320761663415834
RJ,30,5,0.39595534725992043
RJ,30,6,0.09433849039779693
RJ,30,7,0.21734964621331726
RJ,30,8,0.4233364780880986
RJ,30,9,0.36186119393448446
RJ,30,10,0.14120955802129992
RJ,30,11,0.165659475780834
RJ,30,12,0.5351045721587455
RJ,30,13,0.22698979425884966
RJ,30,14,0.010367127055953643
RJ,30,15,0.29845710115881185
RJ,30,16,0.2169816542602223
RJ,30,17,0.37878247739117077
RJ,30,18,0.3022638862780764
RJ,30,19,0.295562871507497
RJ,30,20,0.011059692725396305
RJ,30,21,0.2615875632595093
RJ,30,22,0.27303648235831246
RJ,30,23,0.7576658251391358
RJ,30,24,0.4137168391703284
RJ,30,25,0.16797846749612397
