RJ,5,0,0.3306970757509053,0
RJ,5,1,0.23819284705565133,0
RJ,5,2,0.37870270436913883,0
RJ,5,3,0.18345395226479558,0
RJ,5,4,0.5348050386699857,0
RJ,5,5,0.4943292292136479,0
RJ,5,6,0.41373052545061584,0
RJ,5,7,0.47398202480996904,0
RJ,5,8,0.02787692984207984,0
RJ,5,9,0.3952312567772022,0
RJ,5,10,0.5686987232594541,0
RJ,5,11,0.19063194623374355,0
RJ,5,12,0.3967418998093071,0
RJ,5,13,0.12916678420130742,0
RJ,5,14,0.22801276052581745,0
RJ,5,15,0.27097427041939065,0
RJ,5,16,0.4454679337390243,0
RJ,5,17,0.476793488378183,0
RJ,5,18,0.517515663816621,0
RJ,5,19,0.22786611417800506,0
RJ,5,20,0.4987812280480664,0
RJ,5,21,0.19706236557217932,0
RJ,5,22,0.4986466452392001,0
RJ,5,23,0.31620655688498306,0
RJ,5,24,0.5033396551039078,0
RJ,5,25,0.18886537126776598,0
RJ,5,26,0.788702062811891,0
RJ,5,27,1.0,0
RJ,5,28,0.07134797530378247,0
RJ,5,29,0.5074534994445775,0
RJ,5,30,1.0,0
RJ,5,31,0.3687318901296299,0
RJ,5,32,0.16224483576826973,0
RJ,10,0,0.27609173167629103,0
RJ,10,1,0.32764368582486614,0
RJ,10,2,0.4602877389805002,0
RJ,10,3,0.1429311269565608,0
RJ,10,4,0.3011350400253859,0
RJ,10,5,0.22814950323017752,0
RJ,10,6,0.560801747195318,0
RJ,10,7,0.3486893174705287,0
RJ,10,8,0.5135922050478036,0
RJ,10,9,0.2870182486491837,0
RJ,10,10,0.48829852016543834,0
RJ,10,11,0.3719319070228869,0
RJ,10,12,0.567475504317527,0
RJ,10,13,0.14839024441642537,0
RJ,10,14,0.30622380087894674,0
RJ,10,15,0.3288158433789101,0
RJ,10,16,0.491886035727536,0
RJ,10,17,0.46442769368381553,0
RJ,10,18,0.21911156761972342,0
RJ,10,19,0.04577201334430334,0
RJ,10,20,0.13045541628298035,0
RJ,10,21,0.6043620739320902,0
RJ,10,22,0.354135665080382,0
RJ,10,23,0.4488759431897359,0
RJ,10,24,0.1408293548385793,0
RJ,10,25,0.43117989572885107,0
RJ,10,26,0.43845599401973745,0
RJ,10,27,0.3866340622952153,0
RJ,10,28,0.8566202580906461,0
RJ,10,29,1.0,0
RJ,10,30,0.7306091874000397,0
RJ,10,31,0.564680047686106,0
RJ,10,32,0.1005235433059484,0
RJ,15,0,0.3380014578965725,0
RJ,15,1,0.43215211765450756,0
RJ,15,2,0.0186233298474183,0
RJ,15,3,0.1670077228719814,0
RJ,15,4,0.22821071183835787,0
RJ,15,5,0.3266880493385723,0
RJ,15,6,0.21452639240803792,0
RJ,15,7,0.3141042713818229,0
RJ,15,8,0.5052605030550459,0
RJ,15,9,0.18241945503680795,0
RJ,15,10,0.4576209186326699,0
RJ,15,11,0.4185589190636522,0
RJ,15,12,0.24413654136605314,0
RJ,15,13,0.2706844283030305,0
RJ,15,14,0.18709788870832947,0
RJ,15,15,0.4287718732320908,0
RJ,15,16,0.4345142569508533,0
RJ,15,17,0.2157129422974596,0
RJ,15,18,0.2128702487370482,0
RJ,15,19,0.3645824711183085,0
RJ,15,20,0.4057661896374773,0
RJ,15,21,0.4653638756180843,0
RJ,15,22,0.17087926544938187,0
RJ,15,23,0.30775058501413655,0
RJ,15,24,0.14459985677614612,0
RJ,15,25,0.327622063460464,0
RJ,15,26,0.13005518541322278,0
RJ,15,27,0.33281836455432856,0
RJ,15,28,0.19070640322617138,0
RJ,15,29,0.2524664552281533,0
RJ,15,30,0.28897025792855136,0
RJ,15,31,0.21795623467543096,0
RJ,15,32,0.3454809467428634,0
RJ,20,0,0.2949767907228553,0
RJ,20,1,0.5077949515297366,0
RJ,20,2,0.4279396933325746,0
RJ,20,3,0.15306734614410444,0
RJ,20,4,0.2514354459400126,0
RJ,20,5,0.31935003388461314,0
RJ,20,6,0.3204309270613207,0
RJ,20,7,0.2716684697584916,0
RJ,20,8,0.5102202074473261,0
RJ,20,9,0.21646144420818214,0
RJ,20,10,0.27425500166938177,0
RJ,20,11,0.40309830865404717,0
RJ,20,12,0.18528106192242508,0
RJ,20,13,0.0514017044259575,0
RJ,20,14,0.5101179338211194,0
RJ,20,15,0.2673430970571886,0
RJ,20,16,0.323149512281179,0
RJ,20,17,0.13053425603177468,0
RJ,20,18,0.18326035991602338,0
RJ,20,19,0.41704376532821236,0
RJ,20,20,0.38745228189500436,0
RJ,20,21,0.13819743326773545,0
RJ,20,22,0.6253818238390458,0
RJ,20,23,0.2921281170396084,0
RJ,20,24,0.3821152414915201,0
RJ,20,25,0.1986777434646961,0
RJ,20,26,0.3590624169285581,0
RJ,20,27,0.20782804070531227,0
RJ,20,28,0.21922431614148077,0
RJ,20,29,0.15523749104100612,0
RJ,20,30,0.3320102981140037,0
RJ,20,31,0.2694545380562042,0
RJ,20,32,0.5055184378605359,0
RJ,25,0,0.2681290281958742,0
RJ,25,1,0.32604018338355883,0
RJ,25,2,0.4995554229317176,0
RJ,25,3,0.2138357833326747,0
RJ,25,4,0.2291765962854194,0
RJ,25,5,0.06705232866696016,0
RJ,25,6,0.0718681614573675,0
RJ,25,7,0.3255582295255034,0
RJ,25,8,0.20535794393871257,0
RJ,25,9,0.22254146119022955,0
RJ,25,10,0.26034540246899085,0
RJ,25,11,0.470354242691511,0
RJ,25,12,0.1703930404193034,0
RJ,25,13,0.027154634687428018,0
RJ,25,14,0.42053356559036975,0
RJ,25,15,0.13771906411727997,0
RJ,25,16,0.2929401033704752,0
RJ,25,17,0.19111379888475177,0
RJ,25,18,0.27083578713392037,0
RJ,25,19,0.1992302327061354,0
RJ,25,20,0.1675109544220867,0
RJ,25,21,0.3262389858611923,0
RJ,25,22,0.18395163886737037,0
RJ,25,23,0.3990901122402323,0
RJ,25,24,0.06493601689639085,0
RJ,25,25,0.4261818897933705,0
RJ,25,26,0.20758883958626984,0
RJ,25,27,0.3557202522571236,0
RJ,25,28,0.15324976010427127,0
RJ,25,29,0.24845584395846543,0
RJ,25,30,0.6751496964040755,0
RJ,25,31,0.3150911267527756,0
RJ,25,32,0.0672397050968634,0
RJ,30,0,0.25677016367841876,0
RJ,30,1,0.41035705030798314,0
RJ,30,2,0.14713932767529203,0
RJ,30,3,0.19019488227684833,0
RJ,30,4,0.1967116409026759,0
RJ,30,5,0.23320761663415834,0
RJ,30,6,0.42414005453951054,0
RJ,30,7,0.39595534725992043,0
RJ,30,8,0.09433849039779693,0
RJ,30,9,0.21734964621331726,0
RJ,30,10,0.23556438951266015,0
RJ,30,11,0.4233364780880986,0
RJ,30,12,0.36186119393448446,0
RJ,30,13,0.05846460138262103,0
RJ,30,14,0.28724630136870505,0
RJ,30,15,0.165659475780834,0
RJ,30,16,0.5351045721587455,0
RJ,30,17,0.22698979425884966,0
RJ,30,18,0.010367127055953643,0
RJ,30,19,0.29845710115881185,0
RJ,30,20,0.2169816542602223,0
RJ,30,21,0.37878247739117077,0
RJ,30,22,0.3022638862780764,0
RJ,30,23,0.3014439613788165,0
RJ,30,24,0.011059692725396305,0
RJ,30,25,0.2615875632595093,0
RJ,30,26,0.27303648235831246,0
RJ,30,27,0.4137168391703284,0
RJ,30,28,0.505934432992232,0
RJ,30,29,0.16797846749612397,0
